grade,sqft_above,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_basement,yr_built,zipcode
8,1260,265000,2,2,1860,10856,1,600,1952,98178
7,1280,428000,3,1.75,2120,9350,1,840,1979,98072
7,1110,505000,3,2,1110,8375,1,0,1951,98115
11,5190,925000,5,5.5,5190,12637,2,0,2001,98065
8,1520,230000,3,1.75,1520,15344,1,0,1968,98023
10,2650,695000,4,2.5,2650,9990,2,0,1990,98029
9,3350,700000,4,2.75,3350,7857,2,0,2004,98065
7,1770,712500,3,1.75,1770,2800,1.5,0,1914,98103
8,2200,480000,3,2.5,2200,4692,2,0,2005,98011
7,1300,470000,3,2.5,2000,8424,1,700,1968,98034
7,1150,335000,3,1.75,1730,15003,1,580,1980,98014
7,900,270000,3,1.5,1300,7907,1,400,1970,98030
8,2530,810000,5,3.25,2950,67475,1,420,1981,98072
8,1460,589000,3,3,1720,954,3,260,2006,98119
7,880,415000,2,1,880,4558,1,0,1951,98115
7,1220,197000,4,2.25,1790,13200,1,570,1979,98058
7,790,235500,3,1.5,1380,7600,1,590,1971,98003
8,1240,460000,3,2.25,1530,1840,2,290,2008,98144
8,1380,572500,5,1.75,2330,4947,1,950,1955,98136
7,1540,302000,5,2,1540,9629,1,0,1960,98059
10,2530,870000,3,2.5,3210,8630,2,680,1990,98033
7,960,485000,3,1,1130,5758,1,170,1939,98199
7,1460,240000,3,2,1460,7526,1,0,1968,98003
7,1410,383000,3,1.75,1410,7215,1,0,1967,98034
8,1750,750000,4,2.75,1750,5080,1.5,0,1903,98122
6,1370,409950,2,1.75,1370,5125,1,0,1944,98103
7,1780,246000,3,1.5,1780,23819,1,0,1953,98168
7,1490,860000,4,1.75,1890,4500,2,400,1937,98115
7,1630,339950,3,2.25,1630,12295,2,0,1985,98058
7,1160,315000,5,1.75,2320,8100,1,1160,1956,98166
9,2580,698000,3,2.5,2580,4636,2,0,2006,98074
8,1470,419000,2,2.5,1470,2034,2,0,1985,98007
7,2298,372000,3,1,2298,10140,1,0,1969,98052
7,1960,425000,3,2.5,1960,4709,2,0,2003,98065
8,1950,386500,3,2.25,2950,8036,1.5,1000,1963,98125
5,670,348000,2,1,670,7312,1,0,1942,98125
10,2230,754000,5,3.5,3020,15305,2,790,1978,98040
7,2390,269950,4,3,2390,7309,2,0,1944,98002
10,3090,891500,3,2.5,3090,20785,2,0,1991,98075
7,890,349950,4,1.75,1780,5000,1,890,1903,98108
7,1180,360000,2,1,1420,81892,1,240,1956,98055
8,2420,975000,4,2.25,2420,15482,2,0,1925,98004
7,1480,449250,4,2,1480,3844,1.5,0,1928,98133
7,2190,350000,4,2.25,2190,3850,2,0,2006,98059
7,1690,790000,4,1.75,1820,6137,1.5,130,1911,98107
9,930,990000,3,1.75,1810,24586,1,880,1983,98040
9,2550,834000,3,2.25,2550,4089,2,0,1983,98112
7,1060,466950,3,1,1360,3880,1,300,1963,98117
7,1491,262500,3,1.75,2259,26831,1.5,768,1908,98001
10,3880,762300,4,2.5,3880,14550,2,0,1987,98074
8,1780,733000,6,2.75,2730,5000,1,950,1962,98107
7,1560,439000,4,2.5,2800,17279,1,1240,1957,98028
10,3590,1.16E+06,5,3.25,4290,7019,2.5,700,1927,98112
8,1770,420000,3,2.5,1770,3993,2,0,1999,98074
8,1920,549000,3,2.25,1920,10961,2,0,1981,98074
8,1510,518000,4,2.5,2320,4000,1.5,810,1905,98122
9,2961,695000,4,2.5,2961,12146,2,0,1998,98075
8,1680,485000,3,2.5,1680,7385,2,0,1988,98074
6,1590,280000,3,1.75,1590,27200,1.5,0,1926,98038
6,1420,306500,2,1,1420,16400,1.5,0,1943,98023
6,1370,720000,2,1,1370,9460,1,0,1950,98004
7,2620,277500,3,2.5,2620,4558,2,0,2010,98022
8,1810,649000,3,2,1810,17006,2,0,1913,98166
10,2940,3.40E+06,4,3.5,4730,47870,1,1790,1954,98033
6,700,267800,2,1,700,6000,1,0,1949,98155
8,2390,625000,4,2.75,2390,6979,2,0,1993,98029
9,1590,600000,4,2.5,2070,8127,1.5,480,1924,98125
7,1780,395000,4,2,1780,8149,1.5,0,1948,98155
7,1900,212000,4,2.5,1900,21780,1.5,0,1940,98198
7,940,425000,2,1,1040,4040,1,100,1928,98117
8,1770,870000,4,1.75,2370,5000,1.5,600,1919,98103
7,1970,420000,3,2.5,1970,3667,2,0,2004,98065
8,2120,800000,4,2.25,2120,9921,2,0,1981,98027
8,1960,575000,3,2.5,1960,9535,2,0,1989,98011
9,2170,915000,3,3.25,2660,4000,2,490,2003,98122
7,1180,400000,3,2.25,1180,14258,2,0,1987,98034
8,1440,750000,3,2.5,2390,6550,1,950,1955,98116
7,1250,235000,3,1,1250,7592,1,0,1961,98042
8,1300,599950,5,3,2600,13674,1,1300,1967,98125
7,940,481203,2,1,940,3800,1,0,1929,98115
10,3880,1.82E+06,5,3,3880,13000,2,0,1972,98040
7,1530,379000,3,2.5,1530,2913,2,0,1986,98033
7,1760,626000,3,1.75,2430,5000,2,670,1945,98117
7,920,535000,2,1,1030,4841,1,110,1939,98103
9,2740,1.23E+06,4,2.5,2740,16007,2,0,1984,98039
7,1120,410000,2,1.5,1180,1034,2,60,2001,98115
8,1680,940000,4,2.5,3090,9238,1,1410,1967,98006
7,1060,326250,3,1,1060,9663,1,0,1967,98034
6,790,200000,2,1,790,5985,1,0,1944,98178
8,2100,880000,4,2.5,3070,8250,1,970,1958,98005
9,2100,370000,2,2,2100,58488,2,0,2005,98014
8,1100,190000,2,2.5,1100,1737,2,0,2006,98055
6,1070,160000,2,1,1070,4200,1,0,1983,98002
9,1520,625000,4,3,2190,12825,1,670,1989,98034
10,2750,590000,4,3.5,3450,6873,2,700,2004,98058
8,2070,575000,3,2.5,2070,3599,2,0,1999,98033
7,1190,470000,2,1,1190,5200,1,0,1912,98103
4,600,130000,2,1,600,1500,1,0,1900,98027
7,940,229000,3,1,940,8400,1,0,1958,98056
6,1280,279900,3,1,1280,12928,1.5,0,1942,98023
7,1370,307000,3,1,1370,7500,1,0,1960,98014
7,1980,399950,3,1.75,2450,15001,1,470,1989,98014
7,1370,405000,4,2.25,1970,15743,1,600,1962,98011
8,2130,539950,4,2.75,2910,9000,1,780,1966,98006
6,760,129000,2,1,760,5240,1,0,1949,98032
7,1270,340000,3,1.75,1270,8422,1,0,1967,98011
7,1310,214950,3,1.75,1570,4875,1,260,1977,98042
8,1330,450000,4,2.75,2310,5650,1,980,1952,98118
7,950,515000,3,1.75,1900,5000,1,950,1925,98106
9,2510,1.40E+06,4,2.25,3780,5160,2,1270,1907,98112
7,1060,230000,3,1,1060,9946,1,0,1956,98188
8,1880,681000,3,1.75,1880,10032,1,0,1984,98006
6,1160,255000,3,1,1160,8636,1,0,1923,98146
7,860,580000,2,1,860,4013,1,0,1925,98103
7,910,295000,2,2,1590,8000,1,680,1984,98055
7,1170,286000,2,1,1170,6543,1,0,1913,98136
7,830,425000,3,1.5,1190,8100,1,360,1947,98125
7,1300,170000,2,1,1300,11400,1,0,1961,98003
7,1660,380000,3,2,1660,8281,1,0,1949,98136
7,1160,506000,3,2,1160,6120,1,0,1947,98115
7,1950,315000,3,2.5,1950,9618,2,0,1992,98031
8,2470,449950,4,2.5,2470,3811,2,0,1999,98065
7,1430,255000,3,1,1430,12420,1,0,1964,98056
7,1090,289000,3,2.5,1970,9607,2,880,1988,98001
7,1400,389000,3,1.75,1400,10018,1,0,1962,98027
7,1510,327000,3,1.5,1510,344124,1,0,1964,98022
10,5020,2.89E+06,7,3,5350,14400,2.5,330,1910,98112
6,920,210000,3,1,920,6612,1,0,1948,98118
11,5980,1.68E+06,4,3.75,7620,29536,2,1640,2005,98006
7,2490,360000,4,2.5,2490,4751,2,0,2001,98056
11,3030,875000,4,2.5,3030,16000,2,0,1990,98077
8,1650,550000,4,2.25,1650,7200,1,0,1967,98008
7,1210,257500,3,1.5,1210,12500,1,0,1962,98146
8,2090,1.08E+06,4,2.75,2990,7389,1.5,900,1923,98144
6,1060,202950,2,1,1060,5144,1,0,1969,98042
8,1340,622000,4,1.75,2680,6120,1,1340,1959,98117
8,1410,455000,4,1.75,1790,45738,1,380,1976,98072
10,2690,805000,3,2.5,2690,17461,2,0,1997,98074
6,770,257000,2,1,770,9497,1,0,1950,98133
8,1750,744500,5,2.5,2700,16570,1,950,1967,98005
8,2620,885000,4,2.5,2620,9157,2,0,1996,98033
8,630,355000,2,2.25,930,747,2,300,2007,98144
7,1340,240000,3,1,1340,7000,1,0,1978,98042
6,1470,169000,3,1.5,1470,18459,2,0,1916,98023
8,2330,639900,3,2.5,2330,4160,2,0,1992,98052
7,1730,292000,3,1.75,1730,11325,1,0,1972,98031
9,2780,563500,4,2.5,2780,7838,2,0,2004,98065
8,1200,389000,2,2,1200,7131,1,0,2006,98053
10,4430,2.75E+06,4,3.25,4430,21000,2,0,1952,98039
8,1820,661000,3,2,1820,4418,2,0,1994,98033
8,1300,344000,2,2,1300,4659,1,0,2005,98053
5,480,510000,1,1,680,6600,1,200,1916,98199
7,780,289000,2,1,780,4132,1,0,1942,98136
8,1900,365000,3,2.25,2430,7614,1.5,530,1979,98056
7,1750,410000,3,1.5,1750,32500,1,0,1966,98027
7,1010,535610,3,1,1610,5100,1.5,600,1901,98117
8,2120,397950,4,1.75,2120,7620,2,0,1971,98166
7,930,284000,3,1.75,1430,4850,1,500,1978,98108
7,1360,201000,4,1.5,1360,8100,1.5,0,1962,98168
7,1690,734000,4,2.25,2530,5000,1.5,840,1925,98117
7,3270,357500,5,3,3270,9146,2,0,2002,98092
8,1520,550120,5,2.5,2620,8050,1,1100,1975,98052
8,1810,300000,3,1.5,1810,8232,1,0,1988,98001
8,2120,374950,3,2.5,2120,9653,2,0,1992,98030
8,2190,602500,4,1.75,2190,41000,2,0,1980,98075
7,980,221000,3,1,980,7606,1,0,1954,98188
7,1730,920000,5,3,2230,4400,2,500,1913,98102
7,1540,235000,4,2,1540,9279,1,0,1955,98118
7,980,375000,3,1,980,7296,1,0,1967,98034
8,2120,599000,4,2.5,2120,3640,2,0,2005,98029
8,2090,562100,3,2.25,2090,12112,2,0,1983,98052
8,1100,640000,3,2.5,1620,1377,2,520,2009,98112
7,1250,294000,3,2,1650,11256,1,400,1957,98168
9,3230,714000,4,2.5,3230,7766,2,0,2005,98052
9,1130,970000,4,3.25,2790,5420,1,1660,1963,98177
7,1600,280000,4,2.25,1600,7916,2,0,1991,98022
7,1790,260000,4,2.5,1790,4358,2,0,1993,98031
7,2060,294000,3,1.5,2060,15050,1.5,0,1938,98023
5,1370,255500,4,1,1370,41194,1.5,0,1900,98092
11,4440,3.30E+06,5,4.75,6200,13873,2,1760,1989,98008
7,1510,450000,3,2,1510,43560,1,0,1954,98077
7,1280,368000,3,1,1280,9898,1,0,1968,98072
8,1370,830000,4,2.25,2180,11056,1,810,1963,98004
6,1130,282500,2,1.75,1440,11210,1,310,1935,98146
7,1580,335000,3,2.25,1580,16215,1,0,1978,98024
6,790,558000,2,2,1580,5750,1,790,1910,98116
7,1730,270000,4,1.5,1730,8505,1.5,0,1961,98146
4,700,152000,2,1,700,13500,1,0,1920,98031
7,2030,493000,4,1.75,2030,18295,1.5,0,1975,98034
10,2500,740000,4,2.5,2500,10330,2,0,1992,98006
9,2090,789800,3,2.5,2605,2216,2,515,1979,98033
6,910,275000,2,1,910,4191,1,0,1910,98117
11,3560,1.50E+06,6,2.5,3560,6480,2.5,0,1914,98112
7,620,424000,3,1.75,1140,3395,1,520,1925,98107
5,1000,715000,2,1,1000,3513,1,0,1914,98116
9,3010,600000,4,2.5,3010,7953,2,0,2000,98056
9,1760,802000,2,1.75,2110,8700,1,350,1960,98146
6,910,165000,3,1,910,8700,1,0,1943,98188
8,1370,750000,4,3.25,2050,5000,2,680,1987,98112
7,780,405000,2,1,1090,10481,1,310,1981,98074
9,2100,521900,3,2.5,2100,12338,2,0,1997,98072
7,1000,275000,3,1,1000,8018,1,0,1969,98034
9,2330,600000,5,3.25,4410,58157,2,2080,2001,98058
8,1800,442500,3,1.75,1800,10200,1,0,1967,98058
6,920,229950,2,1,920,7716,1,0,1944,98178
7,1410,274950,3,2,1410,7265,1,0,1983,98042
8,1860,407185,3,1.75,1860,48076,1.5,0,1929,98070
7,1240,468000,4,2.5,2100,8400,1,860,1976,98072
7,1030,450000,2,1,1030,4365,1,0,1942,98117
7,940,219950,2,1,940,8997,1,0,1955,98022
7,1340,275000,2,2.5,1340,5995,2,0,1989,98028
6,850,229950,2,1,850,6000,1,0,1924,98178
7,1430,675000,3,1.75,2130,4400,1,700,1922,98102
8,2430,412950,4,2.5,2430,6796,2,0,1993,98058
8,2290,670000,5,2.25,2290,39000,2,0,1979,98052
7,1230,420000,3,1.75,1230,10005,1,0,1963,98008
6,1150,358000,3,1.5,1150,27319,1,0,1976,98070
9,2120,680000,3,2.5,2120,3600,2,0,2005,98052
7,980,380000,2,1,980,3400,1,0,1923,98105
8,2130,515000,3,2.5,2130,219978,2,0,1986,98077
7,1050,325000,2,1,1050,4800,1,0,1969,98146
7,1820,875000,3,2.5,1820,6848,1,0,1953,98004
7,1710,426000,3,2.5,2210,5750,2,500,1914,98106
8,1610,868500,5,2.5,2490,9639,1,880,1959,98040
11,4140,657500,4,2.75,4140,24190,2,0,2002,98092
6,860,366000,2,1,1210,3090,1,350,1926,98118
6,1010,385000,2,1,1010,4000,1,0,1911,98118
7,1300,300000,4,2,2050,8750,1,750,1967,98058
9,1500,810000,3,1.75,2060,3300,2,560,1918,98102
6,860,460000,4,1.75,1560,7200,1,700,1943,98115
8,1780,459000,3,2.5,1780,4000,2,0,1995,98029
8,1460,260000,3,1.75,1460,10000,1,0,1967,98092
9,3030,557865,4,2.5,3030,6813,2,0,1987,98074
7,980,295000,4,1,980,3000,1.5,0,1914,98144
7,1450,375000,4,2.25,1450,7245,1,0,1950,98133
9,3230,2.11E+06,3,2.25,3230,17833,2,0,1973,98006
7,1520,307300,2,2,1520,1020,3,0,1999,98133
7,1410,225000,4,1,1410,7000,1.5,0,1963,98032
7,1390,290000,3,1.75,1390,13200,2,0,1979,98045
7,1510,690000,4,2,2230,5000,1.5,720,1922,98144
8,2110,825000,4,2.25,2110,12653,2,0,1972,98040
7,1370,645000,3,1.75,2270,11472,1,900,1956,98177
8,1320,590000,4,2.25,2530,10611,1,1210,1977,98006
7,1180,667000,5,2,1900,5470,1,720,1930,98105
9,2390,664000,4,2.5,2390,8432,2,0,1998,98074
8,1580,452100,4,2.5,3160,6540,1,1580,1959,98178
7,900,290000,2,1,900,2728,2,0,1998,98144
8,3610,950000,3,3,3610,17483,2,0,1954,98146
7,1670,662500,3,2,2070,4200,1.5,400,1906,98103
7,1850,475000,4,2.5,1850,5444,2,0,1981,98034
7,1140,450000,3,1.5,1440,9711,1,300,1956,98028
8,2590,538250,3,2.25,2590,15229,2,0,1984,98198
6,1140,329950,2,1,1140,5250,1.5,0,1949,98133
9,2760,1.10E+06,4,3.5,2760,5040,2,0,1955,98117
6,1110,307000,5,1.5,1310,4800,1.5,200,1929,98106
7,1270,433000,3,1.75,1870,7189,1,600,1959,98118
7,1280,212000,3,2.25,1900,18000,1,620,1968,98023
8,2380,750000,5,2.75,2860,6000,2.5,480,1902,98144
7,1640,279000,3,2,1640,5650,1,0,2003,98042
6,1140,476000,3,1,1140,5500,1.5,0,1908,98199
7,1390,368000,5,1.75,2590,9394,1,1200,1963,98198
7,1320,228950,4,3,2160,5200,1,840,1978,98042
8,3260,568450,5,3.5,3260,58806,2,0,1969,98042
7,1660,619000,4,1.75,1660,3800,1.5,0,1926,98115
7,1640,275000,3,2.25,1640,6044,2,0,1996,98002
8,2620,321500,4,2.5,2620,5457,2,0,2003,98001
6,790,230000,3,1.75,950,6000,1,160,1939,98108
6,900,179500,3,1,900,8100,1,0,1959,98002
7,1220,460000,3,2.25,1650,7313,1,430,1975,98011
7,1800,286000,3,2.5,1800,3980,2,0,2006,98042
7,1480,427500,3,1,1480,4200,1.5,0,1925,98122
7,1040,400000,3,1,1040,6250,1,0,1942,98136
8,2300,675000,3,3.5,2300,5611,1,0,2004,98053
7,1240,350000,3,1,2480,8906,1,1240,1969,98118
8,1540,385000,4,1.75,1970,10358,1,430,1977,98028
7,830,525000,2,1.75,1530,3503,1,700,1916,98119
6,970,315000,2,1,970,18557,1,0,1939,98146
10,2920,820000,4,2.5,2920,252648,2,0,2002,98027
7,970,205000,3,1,970,7700,1,0,1959,98032
6,680,500000,2,1,680,5250,1,0,1922,98177
8,2640,599000,4,2.5,2640,6738,2,0,1989,98029
11,3600,2.23E+06,3,4,4200,30120,2,600,1933,98112
7,1180,299000,1,2.5,1980,7521,1,800,1979,98055
8,2180,947500,3,2.75,2980,27144,1.5,800,1917,98166
8,1630,385000,3,3.25,1630,1677,3,0,2007,98133
7,890,639950,2,1.75,1780,4520,1,890,1925,98116
8,780,824000,2,1,1210,8400,1,430,2000,98199
7,1010,199950,3,1,1010,7245,1,0,1969,98003
8,1480,1.01E+06,3,2.5,2570,5000,1,1090,1940,98105
9,2440,950000,4,2.25,2770,5320,2,330,2013,98136
8,2290,822000,3,2.5,2290,9158,2,0,1984,98006
7,1080,473600,4,1.5,1780,8400,1,700,1969,98136
8,2150,490000,5,2,2150,4500,1.5,0,1938,98116
7,1000,245000,3,1.75,1920,9306,1,920,1984,98001
7,1220,199000,4,1,1220,11730,1,0,1960,98001
10,2440,1.34E+06,3,3,2960,5500,2,520,1937,98199
7,1500,418000,3,1.75,1500,19113,1,0,1984,98014
8,1830,450000,7,3.5,2830,8625,1,1000,1957,98133
8,1580,280000,3,2.5,1580,7000,2,0,1992,98030
7,910,273000,3,2.25,1230,11601,1,320,1992,98022
8,2910,549000,4,2.5,2910,6338,2,0,2008,98059
9,2370,913888,5,2.25,2370,15512,2,0,1981,98006
8,1540,689888,4,2.25,1930,3500,1.5,390,1916,98122
7,870,305000,4,2,1780,5043,1,910,1993,98133
9,2760,602500,4,2.5,2760,6850,2,0,1999,98056
7,900,355000,2,1.75,1620,3640,1,720,1929,98108
9,2160,756000,3,2.5,2160,7525,2,0,1986,98052
7,1040,289950,4,2.25,2190,6906,1,1150,1977,98023
10,3240,800000,3,2.5,3240,7857,2,0,1994,98075
6,720,403000,2,1,720,3255,1,0,1905,98103
8,1370,350000,3,2.25,1410,1340,2,40,1967,98008
10,2370,1.29E+06,5,3.5,2980,5100,2,610,2015,98115
7,1150,525126,5,2.25,1950,8025,1,800,1960,98008
7,1100,241450,3,1,1100,8138,1,0,1949,98155
7,1400,320000,3,1.5,1400,9087,1,0,1954,98133
7,1030,234000,4,2,1710,7455,1,680,1975,98031
6,1150,441000,5,2.5,2000,3600,1,850,1987,98144
6,1150,474500,5,2.5,2000,3600,1,850,1987,98144
7,1440,705000,3,1,1440,2618,1.5,0,1906,98103
8,1520,517500,4,2.5,1520,3370,2,0,1994,98029
6,1440,142500,4,0.75,1440,13300,1,0,1948,98166
7,1010,310000,2,1.5,1010,10005,2,0,1981,98056
9,2440,749500,4,2.5,2440,9727,2,0,1987,98052
7,1560,360000,5,3,2480,7200,1,920,1999,98188
7,1090,267500,3,1,1090,22080,1,0,1967,98038
6,1380,290000,3,1,1480,32700,1,100,1942,98168
8,1400,850000,5,2.5,2800,11325,1,1400,1970,98005
8,1820,815000,4,1.75,1820,4500,1.5,0,1921,98119
11,4410,2.20E+06,5,4,5840,11652,2,1430,1988,98004
9,2150,1.63E+06,4,3.25,2980,3600,2,830,1999,98112
7,1220,175000,3,1.5,1220,7300,1,0,1973,98001
8,1300,429950,3,1.75,1830,9758,1,530,1977,98034
8,2900,675000,4,2.5,2900,5505,2,0,2002,98074
7,1520,580000,3,2.25,1940,5980,1,420,1987,98027
6,1750,240000,4,2,1750,7800,1,0,1944,98166
8,1210,374000,3,2.5,1850,17808,1,640,1982,98032
9,2180,862500,4,2.5,3220,4400,2,1040,1937,98199
6,1080,140000,2,1,1080,6052,1,0,1908,98030
8,3090,740000,5,3.75,3990,18897,2,900,1937,98125
6,820,589000,3,1.75,920,3600,1,100,1904,98119
7,1290,275000,3,1.75,1290,9760,1,0,1979,98058
8,2090,489900,4,2.5,2090,4196,2,0,2006,98011
9,1900,545000,3,2.5,1900,3366,2,0,1996,98033
6,1360,235000,4,1,1360,7132,1.5,0,1941,98168
6,1000,230000,3,1,1000,4000,1.5,0,1915,98118
7,1920,655000,4,2.25,2170,4080,2,250,1980,98122
5,820,185000,2,1,820,16030,1,0,1923,98022
7,1090,196000,3,1,1090,7400,1,0,1962,98092
8,1290,572000,3,2.25,1830,7897,1,540,1986,98052
9,3010,615000,4,2.5,3010,6903,2,0,2001,98056
9,3130,1.95E+06,4,3.75,4150,17424,1,1020,1963,98039
9,2130,1.23E+06,6,2.25,2930,4320,2,800,1913,98112
7,1520,375000,3,2.5,1520,5649,2,0,1989,98034
6,1250,295000,3,1.75,1250,9486,1,0,1971,98070
7,2230,760000,4,2.5,2760,6000,2,530,1942,98115
8,1330,347000,3,1.75,1330,7848,1,0,1978,98058
7,1500,712000,3,2,1700,5100,1.5,200,1924,98117
7,1210,495000,4,2,2050,4000,1.5,840,1941,98144
8,2040,925000,4,2,3140,10437,1,1100,1959,98040
7,1840,775000,3,1,2030,4080,1.5,190,1908,98115
6,1400,429000,4,2.5,2100,7920,1.5,700,1916,98126
7,1010,229000,3,1,1010,12705,1,0,1959,98003
7,1980,400000,4,1.5,1980,113691,1,0,1962,98024
8,2100,625000,4,2.25,2100,8290,2,0,1978,98006
7,840,130000,2,1,840,6654,1,0,1951,98133
7,1190,349000,3,1.75,1690,5080,1,500,1976,98106
7,2140,365000,3,2,2140,26600,1,0,1983,98031
7,1350,487500,3,2.5,1810,1988,2,460,1997,98199
8,2600,475000,3,2.5,2600,7210,2,0,1989,98059
8,1470,685000,3,1.75,1650,8400,1,180,1959,98040
7,1230,960000,3,1.75,2460,4800,1,1230,1938,98112
7,2880,1.10E+06,5,2.25,4320,7620,2,1440,1973,98115
9,2600,428000,3,2.25,2600,15000,2,0,1978,98038
7,1930,435000,3,2.5,1930,5790,2,0,1988,98011
7,1260,769950,3,2,2190,5400,1,930,1952,98107
7,1200,385000,3,1,1420,10980,1,220,1954,98006
7,1670,352000,3,2.5,2090,3002,2,420,2005,98019
8,2290,622500,3,2.5,2290,14374,2,0,1983,98075
9,2290,660000,3,3,2470,11900,2,180,1976,98074
6,840,105000,3,1,840,8400,1,0,1959,98023
7,1400,420000,2,1,2100,4480,1,700,1908,98126
7,1360,499950,3,1.5,1360,11250,1,0,1955,98006
9,2270,975000,6,3,3420,22421,1,1150,1948,98006
7,1490,665000,3,2.75,1930,2960,1.5,440,1929,98105
7,1180,540000,4,2.5,2180,10140,1,1000,1968,98052
7,1670,400000,4,2,1670,12056,1,0,1955,98028
8,1650,469950,4,2.75,2720,6427,1,1070,2008,98146
8,3170,777000,4,2.5,3170,9900,2,0,1979,98007
7,1010,346500,2,1.75,1610,6300,1,600,1941,98108
8,2370,685000,3,2.5,2370,4950,2,0,2003,98029
10,2590,396500,3,2.5,2590,18980,1,0,1976,98042
10,1990,783500,3,2.5,2850,7130,2,860,1980,98122
7,1660,575000,4,2,1660,4800,1.5,0,1922,98103
11,5550,1.50E+06,4,4.25,5550,12968,2,0,2005,98059
7,1130,515000,3,1.5,2200,7620,1,1070,1942,98177
7,1250,300000,3,2.5,2020,6628,1,770,1963,98168
7,1760,272000,3,1.5,1760,9600,1,0,1966,98031
7,1810,355000,4,2.25,1810,4970,2,0,2003,98059
6,1310,223000,3,2,1310,8440,1,0,1951,98178
7,3000,397000,4,2.5,3000,8584,2,0,2003,98038
6,1080,460000,2,2,1080,5000,1,0,1923,98117
9,1550,848000,3,2.75,2170,2738,1.5,620,1930,98109
6,740,392800,2,1,740,4275,1,0,1924,98115
11,4540,1.69E+06,3,3.25,5290,224442,2,750,1988,98053
11,4540,1.80E+06,3,3.25,5290,224442,2,750,1988,98053
8,2370,577000,3,2.25,2370,7878,2,0,1985,98034
7,1390,570000,3,1,1890,3330,1.5,500,1901,98103
7,1160,250000,3,1.75,1160,6134,1,0,1998,98002
8,1550,645000,4,1.75,1550,7350,1.5,0,1958,98040
9,3090,567500,3,2.5,3090,67082,2,0,1990,98038
8,2610,337000,4,2.5,2610,5240,2,0,2004,98038
7,1230,280000,3,1.75,1230,8250,1,0,1966,98058
6,1280,167000,3,1.5,1280,5547,2,0,1985,98002
6,940,280000,2,1,1880,7560,1,940,1919,98126
6,1220,317500,2,1.5,1220,8409,1,0,1948,98155
8,1120,405500,2,2.75,1350,1252,2,230,2006,98136
8,2370,495000,4,2.5,2370,15336,2,0,1995,98024
10,3040,691000,4,3,3040,11651,2,0,1987,98074
7,2080,480000,5,1.75,2080,217800,1,0,1963,98070
7,880,549010,2,1.75,1560,4141,1,680,1942,98117
8,2980,750000,5,3.5,2980,5809,2,0,2005,98029
7,870,365000,2,1,870,5689,1,0,1948,98103
7,1100,412500,3,1.75,1660,10716,1,560,1988,98034
7,1440,425000,3,2.25,1870,9000,1,430,1978,98011
7,960,920000,3,1,1410,9656,1,450,1953,98004
9,1630,340000,4,2.25,2180,8000,1,550,1975,98023
7,1520,405000,4,2.5,2620,8960,1,1100,1955,98133
8,1870,537100,3,2.5,2450,7051,1,580,1990,98056
8,3250,353500,4,2.5,3250,4650,2,0,2007,98031
7,1150,522000,3,1,1150,7080,1,0,1952,98125
8,2780,710000,4,2.75,2780,6978,2,0,2001,98053
7,1360,329950,3,1.75,1360,13320,1,0,1985,98059
9,1540,830000,5,2.5,2810,14207,1,1270,1979,98008
8,1780,800500,4,2.5,1780,11130,1,0,1962,98005
7,1100,168500,3,1,1100,10125,1,0,1969,98042
8,2230,490000,3,2.5,2230,5348,2,0,2000,98065
8,1140,579000,3,2.5,1710,1904,2,570,2003,98116
8,2620,600000,4,2.5,2620,9873,2,0,1987,98075
7,1190,445000,4,1.75,1990,4725,1.5,800,1944,98126
7,1450,362500,4,1.75,1450,8450,1,0,1960,98027
7,1050,234000,4,2,1630,9010,1,580,1975,98092
7,730,321500,1,1,730,1942,1,0,2008,98144
7,1140,660000,3,1.75,1980,3300,1.5,840,1926,98115
6,1730,319000,4,1,1730,36356,1.5,0,1954,98031
8,1100,314000,3,1.75,1350,217852,1,250,1953,98022
7,740,517950,3,2,1410,5000,1,670,1908,98107
7,1180,525000,5,2.5,2360,10081,1,1180,1961,98006
6,1190,319500,3,1,1190,8450,1,0,1961,98059
9,2400,1.58E+06,4,3.25,3760,10920,1.5,1360,1950,98105
6,1220,325000,1,1,1220,12426,1,0,1946,98198
10,2920,795000,4,2.5,2920,32219,2,0,1995,98077
9,1320,850000,2,1.75,1590,5136,1.5,270,1927,98199
9,3510,1.01E+06,5,3.25,3510,10930,2,0,2013,98033
8,1320,475000,3,2.5,1320,1310,3,0,2006,98107
7,1090,375000,3,1,1610,11250,1,520,1975,98028
7,1410,405000,3,1,1410,8053,1,0,1951,98177
7,1570,420000,4,2.5,2170,10500,1,600,1962,98155
7,1390,775000,4,1.75,1890,4800,1.5,500,1906,98119
9,3260,800000,4,2.75,3260,5000,2,0,2007,98027
8,1540,436800,3,1.75,2080,12714,2,540,1984,98052
8,1740,620000,3,1.75,2040,4005,1.5,300,1930,98117
7,1250,230000,3,1,1250,9035,1,0,1970,98003
6,850,165000,1,1,850,8050,1,0,1906,98118
6,850,490000,1,1,850,8050,1,0,1906,98118
8,1600,480000,3,1.75,1600,8400,1,0,1963,98006
9,2400,570000,3,2.5,2400,6975,2,0,1993,98056
8,1750,615000,3,2.25,1870,4894,2,120,1992,98033
7,860,280000,3,1,1720,9605,1,860,1969,98028
7,1030,326000,3,1,1030,9834,1,0,1969,98072
9,1100,550700,2,2.25,1190,1499,2,90,2004,98105
